Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
S3,Chrome 99.0.4844.84,,,2022-04-07 14:41:46,2022-04-07 15:05:30,23m - 44.117s,PASSED
,,,,,,,
Test Cases/Sprint 4/Skenario 3/03-01-Transaction-AppBaru-InisiasiKonsumenBaru,Chrome 99.0.4844.84,Pengajuan 3 ( NPWP Tidak berlaku ),,2022-04-07 14:41:47,2022-04-07 14:43:54,2m - 7.151s,PASSED
robot = new java.awt.Robot(),Chrome 99.0.4844.84,,,2022-04-07 14:41:49,2022-04-07 14:41:49,0.188s,PASSED
userDir = getProjectDir(),Chrome 99.0.4844.84,,,2022-04-07 14:41:49,2022-04-07 14:41:49,0.006s,PASSED
"openBrowser("""")",Chrome 99.0.4844.84,Membuka browser chrome,,2022-04-07 14:41:49,2022-04-07 14:41:52,3.746s,PASSED
driver = getWebDriver(),Chrome 99.0.4844.84,,,2022-04-07 14:41:52,2022-04-07 14:41:52,0.027s,PASSED
navigateToUrl(ME_url),Chrome 99.0.4844.84,Melakukan navigasi ke alamat url / akses web aplikasi ME,,2022-04-07 14:41:52,2022-04-07 14:42:00,7.939s,PASSED
maximizeWindow(),Chrome 99.0.4844.84,Memaksimalkan aplikasi ME ke ukuran full desktop,,2022-04-07 14:42:00,2022-04-07 14:42:00,0.055s,PASSED
delay(5),Chrome 99.0.4844.84,Melakukan delay 5 detik,,2022-04-07 14:42:00,2022-04-07 14:42:06,5.071s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), CMO)",Chrome 99.0.4844.84,Melakukan input user login,,2022-04-07 14:42:06,2022-04-07 14:42:07,1.124s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Chrome 99.0.4844.84,Melakukan input password,,2022-04-07 14:42:07,2022-04-07 14:42:08,0.935s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-3-aplikasi-baru-login.png"")",Chrome 99.0.4844.84,Melakukan screenshoot full page,,2022-04-07 14:42:08,2022-04-07 14:42:09,0.911s,PASSED
"markPassed(""scenario 3 - Memastikan login berhasil"")",Chrome 99.0.4844.84,,,2022-04-07 14:42:09,2022-04-07 14:42:09,0.022s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Chrome 99.0.4844.84,Menekan tombol login,,2022-04-07 14:42:09,2022-04-07 14:42:09,0.619s,PASSED
delay(2),Chrome 99.0.4844.84,Melakukan delay 2 detik,,2022-04-07 14:42:09,2022-04-07 14:42:11,2.013s,PASSED
"verifyElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""), 0)",Chrome 99.0.4844.84,Melakukan verifikasi objek tombol menu transaksi muncul,,2022-04-07 14:42:11,2022-04-07 14:42:12,0.506s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Chrome 99.0.4844.84,Memilih menu transaksi,,2022-04-07 14:42:12,2022-04-07 14:42:12,0.582s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:42:12,2022-04-07 14:42:13,1.008s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Chrome 99.0.4844.84,Memilih menu aplikasi baru,,2022-04-07 14:42:13,2022-04-07 14:42:14,0.755s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:42:14,2022-04-07 14:42:15,1.010s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-3-memilih-button-transaksi-dan-aplikasi-baru.png"")",Chrome 99.0.4844.84,Melakukan screenshoot full page,,2022-04-07 14:42:15,2022-04-07 14:42:16,0.543s,PASSED
"markPassed(""scenario 3 - Memilih button transaksi dan aplikasi baru"")",Chrome 99.0.4844.84,,,2022-04-07 14:42:16,2022-04-07 14:42:16,0.005s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_perorangan_radios-apptype""))",Chrome 99.0.4844.84,Memilih radio type perorangan,,2022-04-07 14:42:16,2022-04-07 14:42:16,0.487s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:42:16,2022-04-07 14:42:17,1.011s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_korporasi_radios-apptype""))",Chrome 99.0.4844.84,Memilih radio type korporasi,,2022-04-07 14:42:17,2022-04-07 14:42:18,0.571s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:42:18,2022-04-07 14:42:19,1.016s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""))",Chrome 99.0.4844.84,Click input badan usaha,,2022-04-07 14:42:19,2022-04-07 14:42:38,18.983s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:42:38,2022-04-07 14:42:39,1.019s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""), ""Perseroan Terbatas ( PT. , NV. , LTD. )"")",Chrome 99.0.4844.84,Input search Badan Usaha,,2022-04-07 14:42:39,2022-04-07 14:42:40,1.135s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:42:40,2022-04-07 14:42:41,1.017s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-3-input-badan-usaha.png"")",Chrome 99.0.4844.84,Melakukan screenshoot full page,,2022-04-07 14:42:41,2022-04-07 14:42:42,0.694s,PASSED
"markPassed(""scenario 3 - Input badan usaha"")",Chrome 99.0.4844.84,,,2022-04-07 14:42:42,2022-04-07 14:42:42,0.003s,PASSED
delay(2),Chrome 99.0.4844.84,Melakukan delay 2 detik,,2022-04-07 14:42:42,2022-04-07 14:42:44,2.021s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Perseroan Terbatas ( PT. , NV. , LTD. )""))",Chrome 99.0.4844.84,Memilih badan usaha,,2022-04-07 14:42:44,2022-04-07 14:42:44,0.615s,PASSED
delay(2),Chrome 99.0.4844.84,Melakukan delay 2 detik,,2022-04-07 14:42:44,2022-04-07 14:42:46,2.010s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-3-page-sebelum-input-capture.png"")",Chrome 99.0.4844.84,Melakukan screenshoot full page,,2022-04-07 14:42:46,2022-04-07 14:42:47,0.573s,PASSED
"markPassed(""scenario 3 - Sebelum input capture npwp + SIUP + TDP"")",Chrome 99.0.4844.84,,,2022-04-07 14:42:47,2022-04-07 14:42:47,0.007s,PASSED
delay(2),Chrome 99.0.4844.84,Melakukan delay 2 detik,,2022-04-07 14:42:47,2022-04-07 14:42:49,2.013s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_npwp""))",Chrome 99.0.4844.84,Menekan tombol capture NPWP,,2022-04-07 14:42:49,2022-04-07 14:42:49,0.617s,PASSED
delay(2),Chrome 99.0.4844.84,Melakukan delay 2 detik,,2022-04-07 14:42:49,2022-04-07 14:42:51,2.023s,PASSED
"uploadFile(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/Capture_""), userDir + pathfinder_npwp)",Chrome 99.0.4844.84,Melakukan upload file NPWP,,2022-04-07 14:42:51,2022-04-07 14:42:52,0.618s,PASSED
"waitForElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_NPWP""), 0)",Chrome 99.0.4844.84,,,2022-04-07 14:42:52,2022-04-07 14:42:55,2.995s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_NPWP No fix""), NPWP_tidakBerlaku)",Chrome 99.0.4844.84,Input data nomer NPWP tidak berlaku,,2022-04-07 14:42:55,2022-04-07 14:42:56,1.102s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:42:56,2022-04-07 14:42:57,1.005s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_Name fix""), CN_tidakBerlaku)",Chrome 99.0.4844.84,Input data nama NPWP tidak berlaku,,2022-04-07 14:42:57,2022-04-07 14:42:59,1.372s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_siupfix""))",Chrome 99.0.4844.84,Menekan tombol capture SIUP,,2022-04-07 14:42:59,2022-04-07 14:42:59,0.481s,PASSED
delay(2),Chrome 99.0.4844.84,Melakukan delay 2 detik,,2022-04-07 14:42:59,2022-04-07 14:43:01,2.005s,PASSED
"uploadFile(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/Capture_""), userDir + pathfinder_siup)",Chrome 99.0.4844.84,Melakukan upload file SIUP,,2022-04-07 14:43:01,2022-04-07 14:43:02,0.583s,PASSED
delay(2),Chrome 99.0.4844.84,Melakukan delay 2 detik,,2022-04-07 14:43:02,2022-04-07 14:43:04,2.014s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_TDP""))",Chrome 99.0.4844.84,Menekan tombol capture TDP,,2022-04-07 14:43:04,2022-04-07 14:43:07,3.754s,PASSED
delay(2),Chrome 99.0.4844.84,Melakukan delay 2 detik,,2022-04-07 14:43:07,2022-04-07 14:43:09,2.018s,PASSED
"uploadFile(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/Capture_""), userDir + pathfinder_tdp)",Chrome 99.0.4844.84,Menekan tombol capture TDP,,2022-04-07 14:43:09,2022-04-07 14:43:10,0.583s,PASSED
delay(2),Chrome 99.0.4844.84,Melakukan delay 2 detik,,2022-04-07 14:43:10,2022-04-07 14:43:12,2.012s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-3-Capture-npwp-siup-tdp.png"")",Chrome 99.0.4844.84,Melakukan screenshoot full page,,2022-04-07 14:43:12,2022-04-07 14:43:13,1.173s,PASSED
"markPassed(""scenario 3 - Capture NPWP + SIUP + TDP"")",Chrome 99.0.4844.84,,,2022-04-07 14:43:13,2022-04-07 14:43:13,0.006s,PASSED
delay(2),Chrome 99.0.4844.84,Melakukan delay 2 detik,,2022-04-07 14:43:13,2022-04-07 14:43:15,2.015s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:43:15,2022-04-07 14:43:16,1.018s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_Ada Perubahan Data YA""))",Chrome 99.0.4844.84,Memilih ada peruahan data ( Ya ),,2022-04-07 14:43:16,2022-04-07 14:43:17,0.656s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:43:17,2022-04-07 14:43:18,1.019s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_Ada Perubahan Data Tidak""))",Chrome 99.0.4844.84,Memilih ada perubahan data ( Tidak ),,2022-04-07 14:43:18,2022-04-07 14:43:18,0.587s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:43:18,2022-04-07 14:43:19,1.019s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-3-Memilih-Radio-Button-Perubahan-Data.png"")",Chrome 99.0.4844.84,Melakukan screenshoot full page,,2022-04-07 14:43:19,2022-04-07 14:43:21,1.365s,PASSED
"markPassed(""scenario 3 - Memilih Radio Button Perubahan Data"")",Chrome 99.0.4844.84,,,2022-04-07 14:43:21,2022-04-07 14:43:21,0.003s,PASSED
delay(2),Chrome 99.0.4844.84,Melakukan delay 2 detik,,2022-04-07 14:43:21,2022-04-07 14:43:23,2.015s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Prosesfix""))",Chrome 99.0.4844.84,Menekan tombol proses,,2022-04-07 14:43:23,2022-04-07 14:43:24,0.656s,PASSED
delay(2),Chrome 99.0.4844.84,Melakukan delay 2 detik,,2022-04-07 14:43:24,2022-04-07 14:43:26,2.013s,PASSED
"waitForElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/AplikasiBaruMatching""), 300)",Chrome 99.0.4844.84,Menunggu menu Matching tampil,,2022-04-07 14:43:26,2022-04-07 14:43:42,16.502s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-3-Masuk-aplikasi-matching.png"")",Chrome 99.0.4844.84,Melakukan screenshoot full page,,2022-04-07 14:43:42,2022-04-07 14:43:43,0.708s,PASSED
"markPassed(""scenario 3 - Masuk aplikasi matching"")",Chrome 99.0.4844.84,,,2022-04-07 14:43:43,2022-04-07 14:43:43,0.003s,PASSED
delay(2),Chrome 99.0.4844.84,Melakukan delay 2 detik,,2022-04-07 14:43:43,2022-04-07 14:43:45,2.013s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/a_Ok""))",Chrome 99.0.4844.84,Menekan tombol ok,,2022-04-07 14:43:45,2022-04-07 14:43:45,0.608s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:43:45,2022-04-07 14:43:46,1.021s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Ya""))",Chrome 99.0.4844.84,Menekan tombol ya,,2022-04-07 14:43:46,2022-04-07 14:43:48,1.124s,PASSED
delay(3),Chrome 99.0.4844.84,Melakukan delay 3 detik,,2022-04-07 14:43:48,2022-04-07 14:43:51,3.017s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-3-Berhasil-dilakukan-inisiasi-konsumen-baru.png"")",Chrome 99.0.4844.84,Melakukan screenshoot full page,,2022-04-07 14:43:51,2022-04-07 14:43:52,1.403s,PASSED
"markPassed(""scenario 3 - Berhasil dilakukan inisiasi konsumen baru"")",Chrome 99.0.4844.84,,,2022-04-07 14:43:52,2022-04-07 14:43:52,0.003s,PASSED
delay(2),Chrome 99.0.4844.84,Melakukan delay 2 detik,,2022-04-07 14:43:52,2022-04-07 14:43:54,2.017s,PASSED
,,,,,,,
Test Cases/Sprint 4/Skenario 3/03-02-Transaction-AppPending-InputCorporate,Chrome 99.0.4844.84,,,2022-04-07 14:43:54,2022-04-07 14:48:17,4m - 23.020s,PASSED
userDir = getProjectDir(),Chrome 99.0.4844.84,,,2022-04-07 14:43:56,2022-04-07 14:43:56,0.002s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_SID Name_form-control ng-untouched ng-pristine ng-invalid""), konsumen_SID, OPTIONAL)",Chrome 99.0.4844.84,Melakukan input SID name,,2022-04-07 14:43:56,2022-04-07 14:44:52,55.876s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:44:52,2022-04-07 14:44:53,1.021s,PASSED
"scrollToElement(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/i_Fax 2_ri-arrow-right-line""), 60, OPTIONAL)",Chrome 99.0.4844.84,Melakukan scroll element,,2022-04-07 14:44:53,2022-04-07 14:44:54,0.456s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:44:54,2022-04-07 14:44:55,1.016s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/button_Surat Keterangan Domisili""), OPTIONAL)",Chrome 99.0.4844.84,Memilih menu Surat keterangan domisili,,2022-04-07 14:44:55,2022-04-07 14:44:55,0.664s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:44:55,2022-04-07 14:44:56,1.008s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-3-masuk-submenu-surat-keterangan-domisili.png"")",Chrome 99.0.4844.84,Melakukan screenshoot full page,,2022-04-07 14:44:56,2022-04-07 14:44:57,0.903s,PASSED
"markPassed(""scenario 3 - Masuk submenu surat keterangan domisili"")",Chrome 99.0.4844.84,,,2022-04-07 14:44:57,2022-04-07 14:44:57,0.003s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:44:57,2022-04-07 14:44:58,1.013s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/button_Capture_Domisili""), OPTIONAL)",Chrome 99.0.4844.84,Menekan tombil capture domisili,,2022-04-07 14:44:58,2022-04-07 14:44:59,0.679s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:44:59,2022-04-07 14:45:00,1.009s,PASSED
"uploadFile(findTestObject(""Input_Corporate/Capture_""), userDir + cobaKTP, OPTIONAL)",Chrome 99.0.4844.84,Melakukan upload file surat keterangan domisili,,2022-04-07 14:45:00,2022-04-07 14:45:01,0.501s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:45:01,2022-04-07 14:45:02,1.012s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-3-capture-surat-keterangan-domisili-berhasil.png"")",Chrome 99.0.4844.84,Melakukan screenshoot full page,,2022-04-07 14:45:02,2022-04-07 14:45:03,1.234s,PASSED
"markPassed(""scenario 3 - Capture surat keterangan domisili berhasil"")",Chrome 99.0.4844.84,,,2022-04-07 14:45:03,2022-04-07 14:45:03,0.001s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:45:03,2022-04-07 14:45:04,1.016s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/button_FAP""), OPTIONAL)",Chrome 99.0.4844.84,Memilih mebu FAP,,2022-04-07 14:45:04,2022-04-07 14:45:04,0.673s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:45:04,2022-04-07 14:45:05,1.018s,PASSED
