Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
S2,Chrome 99.0.4844.84,,,2022-04-07 14:26:18,2022-04-07 14:40:24,14m - 6.936s,PASSED
,,,,,,,
Test Cases/Sprint 4/Skenario 2/02-01-Transaction-AppBaru-InisiasiKonsumenBaru,Chrome 99.0.4844.84,Pengajuan 2 ( NPWP Tidak berlaku ),,2022-04-07 14:26:18,2022-04-07 14:28:04,1m - 45.842s,PASSED
robot = new java.awt.Robot(),Chrome 99.0.4844.84,,,2022-04-07 14:26:20,2022-04-07 14:26:20,0.166s,PASSED
userDir = getProjectDir(),Chrome 99.0.4844.84,,,2022-04-07 14:26:20,2022-04-07 14:26:20,0.006s,PASSED
"openBrowser("""")",Chrome 99.0.4844.84,Membuka browser chrome,,2022-04-07 14:26:20,2022-04-07 14:26:24,4.047s,PASSED
driver = getWebDriver(),Chrome 99.0.4844.84,,,2022-04-07 14:26:24,2022-04-07 14:26:24,0.026s,PASSED
navigateToUrl(ME_url),Chrome 99.0.4844.84,Melakukan navigasi ke alamat url / akses web aplikasi ME,,2022-04-07 14:26:24,2022-04-07 14:26:31,6.925s,PASSED
maximizeWindow(),Chrome 99.0.4844.84,Memaksimalkan aplikasi ME ke ukuran full desktop,,2022-04-07 14:26:31,2022-04-07 14:26:32,0.200s,PASSED
delay(5),Chrome 99.0.4844.84,Melakukan delay 5 detik,,2022-04-07 14:26:32,2022-04-07 14:26:37,5.114s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), CMO)",Chrome 99.0.4844.84,Melakukan input user login,,2022-04-07 14:26:37,2022-04-07 14:26:38,1.136s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Chrome 99.0.4844.84,Melakukan input password,,2022-04-07 14:26:38,2022-04-07 14:26:39,0.932s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-2-aplikasi-baru-login.png"")",Chrome 99.0.4844.84,Melakukan screenshoot full page,,2022-04-07 14:26:39,2022-04-07 14:26:40,0.887s,PASSED
"markPassed(""scenario 2 - Memastikan login berhasil"")",Chrome 99.0.4844.84,,,2022-04-07 14:26:40,2022-04-07 14:26:40,0.022s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Chrome 99.0.4844.84,Menekan tombol login,,2022-04-07 14:26:40,2022-04-07 14:26:40,0.595s,PASSED
delay(2),Chrome 99.0.4844.84,Melakukan delay 2 detik,,2022-04-07 14:26:40,2022-04-07 14:26:42,2.006s,PASSED
"verifyElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""), 0)",Chrome 99.0.4844.84,Melakukan verifikasi objek tombol menu transaksi muncul,,2022-04-07 14:26:42,2022-04-07 14:26:43,0.546s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Chrome 99.0.4844.84,Memilih menu transaksi,,2022-04-07 14:26:43,2022-04-07 14:26:43,0.620s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:26:43,2022-04-07 14:26:44,1.021s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Chrome 99.0.4844.84,Memilih menu aplikasi baru,,2022-04-07 14:26:44,2022-04-07 14:26:45,0.708s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:26:45,2022-04-07 14:26:46,1.008s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-2-memilih-button-transaksi-dan-aplikasi-baru.png"")",Chrome 99.0.4844.84,Melakukan screenshoot full page,,2022-04-07 14:26:46,2022-04-07 14:26:47,0.649s,PASSED
"markPassed(""scenario 2 - Memilih button transaksi dan aplikasi baru"")",Chrome 99.0.4844.84,,,2022-04-07 14:26:47,2022-04-07 14:26:47,0.003s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_perorangan_radios-apptype""))",Chrome 99.0.4844.84,Memilih radio type perorangan,,2022-04-07 14:26:47,2022-04-07 14:26:47,0.512s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:26:47,2022-04-07 14:26:48,1.011s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_korporasi_radios-apptype""))",Chrome 99.0.4844.84,Memilih radio type korporasi,,2022-04-07 14:26:48,2022-04-07 14:26:49,0.533s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:26:49,2022-04-07 14:26:50,1.006s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""))",Chrome 99.0.4844.84,Click input badan usaha,,2022-04-07 14:26:50,2022-04-07 14:26:51,0.640s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:26:51,2022-04-07 14:26:52,1.010s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""), ""Perseroan Terbatas ( PT. , NV. , LTD. )"")",Chrome 99.0.4844.84,Input search Badan Usaha,,2022-04-07 14:26:52,2022-04-07 14:26:53,1.128s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 14:26:53,2022-04-07 14:26:54,1.014s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-2-input-badan-usaha.png"")",Chrome 99.0.4844.84,Melakukan screenshoot full page,,2022-04-07 14:26:54,2022-04-07 14:26:54,0.728s,PASSED
"markPassed(""scenario 2 - Input badan usaha"")",Chrome 99.0.4844.84,,,2022-04-07 14:26:54,2022-04-07 14:26:54,0.003s,PASSED
delay(2),Chrome 99.0.4844.84,Melakukan delay 2 detik,,2022-04-07 14:26:54,2022-04-07 14:26:56,2.009s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Perseroan Terbatas ( PT. , NV. , LTD. )""))",Chrome 99.0.4844.84,Memilih badan usaha,,2022-04-07 14:26:56,2022-04-07 14:26:57,0.591s,PASSED
delay(2),Chrome 99.0.4844.84,Melakukan delay 2 detik,,2022-04-07 14:26:57,2022-04-07 14:26:59,2.009s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-2-page-sebelum-input-capture.png"")",Chrome 99.0.4844.84,Melakukan screenshoot full page,,2022-04-07 14:26:59,2022-04-07 14:27:00,0.672s,PASSED
"markPassed(""scenario 2 - Sebelum input capture npwp + SIUP + TDP"")",Chrome 99.0.4844.84,,,2022-04-07 14:27:00,2022-04-07 14:27:00,0.003s,PASSED
