Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
S4,Chrome 99.0.4844.84,,,2022-04-07 15:06:19,2022-04-07 15:19:42,13m - 23.076s,PASSED
,,,,,,,
Test Cases/Sprint 4/Skenario 4/04-01-Transaction-AppBaru-InisiasiKonsumenBaru,Chrome 99.0.4844.84,Pengajuan 4 ( NPWP Cancel / reject ),,2022-04-07 15:06:20,2022-04-07 15:08:14,1m - 54.396s,PASSED
robot = new java.awt.Robot(),Chrome 99.0.4844.84,,,2022-04-07 15:06:23,2022-04-07 15:06:23,0.446s,PASSED
userDir = getProjectDir(),Chrome 99.0.4844.84,,,2022-04-07 15:06:23,2022-04-07 15:06:23,0.003s,PASSED
"openBrowser("""")",Chrome 99.0.4844.84,Membuka browser chrome,,2022-04-07 15:06:23,2022-04-07 15:06:27,4.068s,PASSED
driver = getWebDriver(),Chrome 99.0.4844.84,,,2022-04-07 15:06:27,2022-04-07 15:06:27,0.037s,PASSED
navigateToUrl(ME_url),Chrome 99.0.4844.84,Melakukan navigasi ke alamat url / akses web aplikasi ME,,2022-04-07 15:06:27,2022-04-07 15:06:35,7.763s,PASSED
maximizeWindow(),Chrome 99.0.4844.84,Memaksimalkan aplikasi ME ke ukuran full desktop,,2022-04-07 15:06:35,2022-04-07 15:06:35,0.196s,PASSED
delay(5),Chrome 99.0.4844.84,Melakukan delay 5 detik,,2022-04-07 15:06:35,2022-04-07 15:06:40,5.088s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), CMO)",Chrome 99.0.4844.84,Melakukan input user login,,2022-04-07 15:06:40,2022-04-07 15:06:42,1.216s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Chrome 99.0.4844.84,Melakukan input password,,2022-04-07 15:06:42,2022-04-07 15:06:43,0.957s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-4-aplikasi-baru-login.png"")",Chrome 99.0.4844.84,Melakukan screenshoot full page,,2022-04-07 15:06:43,2022-04-07 15:06:43,0.915s,PASSED
"markPassed(""scenario 4 - Memastikan login berhasil"")",Chrome 99.0.4844.84,,,2022-04-07 15:06:43,2022-04-07 15:06:43,0.026s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Chrome 99.0.4844.84,Menekan tombol login,,2022-04-07 15:06:43,2022-04-07 15:06:44,0.691s,PASSED
delay(2),Chrome 99.0.4844.84,Melakukan delay 2 detik,,2022-04-07 15:06:44,2022-04-07 15:06:46,2.012s,PASSED
"verifyElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""), 0)",Chrome 99.0.4844.84,Melakukan verifikasi objek tombol menu transaksi muncul,,2022-04-07 15:06:46,2022-04-07 15:06:47,0.497s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Chrome 99.0.4844.84,Memilih menu transaksi,,2022-04-07 15:06:47,2022-04-07 15:06:47,0.614s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 15:06:47,2022-04-07 15:06:48,1.016s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Chrome 99.0.4844.84,Memilih menu aplikasi baru,,2022-04-07 15:06:48,2022-04-07 15:06:49,0.691s,PASSED
delay(1),Chrome 99.0.4844.84,Melakukan delay 1 detik,,2022-04-07 15:06:49,2022-04-07 15:06:50,1.015s,PASSED
